SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   61.69,  113.88,  241.39,  211.70,,,,,  303.08,  325.58,2132428676,  628.66,  136.04,    2.00,  139.94,    5.31,,,,,  275.98,    7.31,2132514680,  283.29,    579.06,    332.90,    911.95
   61.52,  112.70,  241.77,  210.81,,,,,  303.29,  323.51,2132579865,  626.80,  134.88,    1.49,  138.07,    4.79,,,,,  272.95,    6.28,2132684270,  279.23,    576.25,    329.78,    906.03
   60.93,  112.79,  238.76,  209.76,,,,,  299.69,  322.55,2134693389,  622.23,  133.24,    1.27,  136.89,    4.59,,,,,  270.13,    5.86,2134509404,  275.99,    569.82,    328.40,    898.22
   60.87,  112.23,  238.65,  209.11,,,,,  299.52,  321.34,2132417229,  620.86,  131.49,    1.20,  135.04,    4.50,,,,,  266.53,    5.70,2132428147,  272.23,    566.05,    327.04,    893.09
   60.79,  112.31,  238.06,  208.66,,,,,  298.86,  320.97,2134662990,  619.83,  132.75,    1.47,  136.44,    4.79,,,,,  269.19,    6.26,2134642673,  275.44,    568.04,    327.23,    895.27
   88.09,  145.68,  331.47,  273.88,,,,,  419.56,  419.56,2132468203,  839.12,  157.76,   10.53,  162.35,   13.99,,,,,  320.11,   24.52,2132473045,  344.63,    739.67,    444.08,   1183.75
   63.22,  119.50,  246.48,  219.55,,,,,  309.69,  339.05,2132662029,  648.74,  149.44,    2.87,  153.26,    6.15,,,,,  302.70,    9.01,2132637242,  311.71,    612.39,    348.06,    960.45
   62.16,  115.93,  243.36,  215.01,,,,,  305.52,  330.94,2134541977,  636.46,  141.00,    1.66,  145.34,    4.95,,,,,  286.34,    6.61,2134530169,  292.96,    591.86,    337.56,    929.42
   62.36,  115.07,  243.52,  213.89,,,,,  305.87,  328.96,2132364075,  634.83,  136.51,    1.21,  140.43,    4.52,,,,,  276.94,    5.73,2132349024,  282.67,    582.81,    334.69,    917.50
   61.09,  114.24,  239.23,  211.48,,,,,  300.32,  325.71,2134468343,  626.03,  133.93,    1.01,  137.96,    4.31,,,,,  271.89,    5.31,2134681907,  277.20,    572.21,    331.03,    903.23
   62.27,  114.42,  243.73,  213.04,,,,,  306.00,  327.47,2132538334,  633.47,  133.12,    1.27,  137.36,    4.59,,,,,  270.48,    5.85,2132340032,  276.33,    576.48,    333.32,    909.80
   61.14,  113.26,  239.64,  210.40,,,,,  300.77,  323.66,2132431706,  624.43,  132.71,    1.48,  136.65,    4.77,,,,,  269.36,    6.25,2132413773,  275.60,    570.13,    329.91,    900.04
   61.60,  113.11,  241.14,  210.78,,,,,  302.75,  323.89,2134535527,  626.64,  132.23,    1.33,  136.37,    4.63,,,,,  268.60,    5.95,2134550342,  274.55,    571.34,    329.85,    901.19
   61.08,  112.55,  239.24,  209.62,,,,,  300.32,  322.17,2132380412,  622.49,  132.51,    1.36,  136.15,    4.66,,,,,  268.66,    6.02,2132376998,  274.68,    568.98,    328.19,    897.17
   61.16,  112.57,  239.76,  209.77,,,,,  300.92,  322.35,2134652606,  623.26,  132.22,    1.39,  135.95,    4.69,,,,,  268.17,    6.08,2134648648,  274.26,    569.09,    328.43,    897.52
   73.72,  120.23,  282.73,  231.43,,,,,  356.45,  351.66,2132831956,  708.11,  128.39,    4.72,  131.69,    8.02,,,,,  260.08,   12.75,2138229028,  272.83,    616.53,    364.41,    980.94
   76.04,  124.79,  292.25,  240.20,,,,,  368.29,  364.99,2132085667,  733.28,  137.47,    5.65,  140.92,    8.95,,,,,  278.38,   14.60,2126686146,  292.98,    646.67,    379.59,   1026.27
   59.80,  106.69,  235.66,  202.98,,,,,  295.46,  309.67,2134676128,  605.12,  129.37,    2.15,  132.81,    5.46,,,,,  262.18,    7.61,2134634066,  269.79,    557.64,    317.28,    874.92
   60.03,  105.73,  236.27,  202.01,,,,,  296.30,  307.74,2132422422,  604.03,  125.26,    1.61,  128.49,    4.90,,,,,  253.75,    6.51,2132411982,  260.26,    550.05,    314.25,    864.29
   59.30,  104.77,  234.03,  200.17,,,,,  293.32,  304.94,2134456998,  598.26,  121.73,    1.14,  125.49,    4.45,,,,,  247.23,    5.59,2134400699,  252.82,    540.55,    310.54,    851.09
   58.89,  104.25,  231.74,  198.53,,,,,  290.63,  302.78,2132334751,  593.40,  119.45,    1.04,  123.41,    4.35,,,,,  242.86,    5.38,2132439142,  248.24,    533.49,    308.16,    841.65
   60.02,  104.06,  237.04,  200.23,,,,,  297.06,  304.29,2134571215,  601.35,  118.56,    1.08,  121.89,    4.39,,,,,  240.45,    5.47,2134555486,  245.93,    537.52,    309.76,    847.28
   59.49,  103.34,  234.14,  198.37,,,,,  293.64,  301.71,2132501334,  595.34,  118.70,    1.57,  122.21,    4.88,,,,,  240.91,    6.45,2132470871,  247.36,    534.54,    308.16,    842.70
   59.01,  103.22,  232.26,  197.55,,,,,  291.27,  300.77,2132366859,  592.04,  118.14,    1.23,  122.22,    4.54,,,,,  240.36,    5.76,2132369662,  246.12,    531.63,    306.53,    838.16
   59.51,  103.44,  235.13,  198.97,,,,,  294.64,  302.41,2134568395,  597.05,  117.50,    1.16,  121.96,    4.48,,,,,  239.45,    5.64,2134544456,  245.09,    534.09,    308.05,    842.14
   59.60,  102.94,  234.11,  197.60,,,,,  293.71,  300.54,2132330204,  594.25,  116.35,    1.13,  120.45,    4.44,,,,,  236.80,    5.57,2132364869,  242.38,    530.51,    306.12,    836.62
   76.38,  122.18,  289.36,  236.28,,,,,  365.75,  358.46,2134631150,  724.21,  154.67,   16.09,  159.78,   19.55,,,,,  314.46,   35.64,2134708096,  350.10,    680.20,    394.10,   1074.30
   59.40,  104.94,  233.55,  199.83,,,,,  292.95,  304.77,2132628876,  597.72,  132.84,    2.91,  135.71,    6.25,,,,,  268.55,    9.16,2132536917,  277.71,    561.50,    313.93,    875.42
   60.44,  104.57,  237.11,  200.55,,,,,  297.55,  305.12,2132470545,  602.67,  127.42,    2.25,  130.70,    5.55,,,,,  258.12,    7.80,2132444755,  265.93,    555.68,    312.92,    868.60
   59.99,  103.83,  236.06,  199.78,,,,,  296.04,  303.61,2134493101,  599.65,  123.51,    1.40,  126.98,    4.70,,,,,  250.48,    6.10,2134552607,  256.59,    546.53,    309.72,    856.24
   57.85,  102.94,  227.94,  195.68,,,,,  285.79,  298.62,2132412732,  584.41,  121.39,    1.38,  125.25,    4.69,,,,,  246.64,    6.07,2132365868,  252.71,    532.43,    304.69,    837.12
   59.47,  102.95,  234.10,  197.80,,,,,  293.57,  300.75,2134485813,  594.32,  121.34,    1.38,  124.40,    4.71,,,,,  245.74,    6.09,2134514881,  251.83,    539.31,    306.84,    846.15
   58.92,  102.76,  231.85,  196.69,,,,,  290.76,  299.45,2132464874,  590.22,  120.96,    1.62,  124.28,    4.93,,,,,  245.25,    6.55,2132499870,  251.79,    536.01,    306.00,    842.01
   59.13,  102.70,  233.73,  197.45,,,,,  292.86,  300.14,2134580342,  593.00,  121.86,    2.18,  125.23,    5.52,,,,,  247.09,    7.70,2134478684,  254.79,    539.95,    307.84,    847.79
   58.64,  102.04,  232.03,  196.34,,,,,  290.68,  298.38,2132350325,  589.06,  120.77,    1.27,  123.94,    4.57,,,,,  244.71,    5.84,2132440275,  250.55,    535.39,    304.22,    839.61
   64.88,  161.17,  246.93,  261.80,,,,,  311.82,  422.97,2134561005,  734.78,  199.12,    1.06,  202.45,    4.37,,,,,  401.57,    5.43,2134701043,  407.00,    713.39,    428.40,   1141.78
   77.22,  184.59,  287.30,  299.58,,,,,  364.52,  484.17,2132655364,  848.69,  233.17,   15.57,  236.99,   18.86,,,,,  470.17,   34.43,2132780220,  504.59,    834.68,    518.60,   1353.28
   65.01,  164.78,  247.34,  266.05,,,,,  312.36,  430.83,2132832305,  743.19,  221.39,    2.78,  225.86,    6.07,,,,,  447.25,    8.85,2132523328,  456.10,    759.61,    439.68,   1199.29
   65.00,  162.70,  247.46,  263.82,,,,,  312.46,  426.53,2134592132,  738.99,  214.85,    2.83,  218.86,    6.15,,,,,  433.71,    8.97,2134607007,  442.68,    746.17,    435.50,   1181.67
   63.41,  160.28,  241.55,  259.23,,,,,  304.96,  419.50,2132469477,  724.46,  209.51,    2.00,  214.30,    5.30,,,,,  423.81,    7.30,2132446194,  431.11,    728.77,    426.81,   1155.58
   63.83,  160.36,  243.19,  259.60,,,,,  307.01,  419.96,2132411727,  726.97,  208.61,    2.16,  213.43,    5.47,,,,,  422.04,    7.63,2132616530,  429.68,    729.06,    427.59,   1156.65
   62.79,  159.57,  239.60,  257.17,,,,,  302.39,  416.73,2134726630,  719.12,  205.93,    1.71,  211.12,    5.01,,,,,  417.05,    6.72,2134549878,  423.77,    719.44,    423.45,   1142.89
   62.84,  159.03,  239.44,  256.60,,,,,  302.28,  415.63,2132456790,  717.91,  201.57,    1.32,  206.81,    4.63,,,,,  408.38,    5.95,2132448999,  414.33,    710.66,    421.58,   1132.24
   62.55,  158.73,  237.80,  255.64,,,,,  300.34,  414.37,2134539125,  714.71,  198.65,    1.34,  203.45,    4.66,,,,,  402.10,    6.00,2134558605,  408.11,    702.45,    420.38,   1122.82
   62.85,  158.60,  239.33,  255.97,,,,,  302.18,  414.57,2132403640,  716.75,  199.72,    1.69,  204.21,    5.01,,,,,  403.93,    6.70,2132426200,  410.63,    706.11,    421.28,   1127.38
   62.66,  158.35,  238.26,  255.25,,,,,  300.92,  413.59,2132478596,  714.51,  200.23,    1.80,  206.21,    5.16,,,,,  406.44,    6.96,2132478149,  413.40,    707.36,    420.55,   1127.91
   72.85,  173.99,  272.23,  282.46,,,,,  345.09,  456.44,2133799709,  801.53,  222.46,   13.41,  228.34,   16.86,,,,,  450.81,   30.27,2133851373,  481.08,    795.89,    486.71,   1282.61
   68.66,  172.01,  258.69,  276.47,,,,,  327.36,  448.48,2132637143,  775.84,  228.71,    4.27,  232.90,    7.56,,,,,  461.60,   11.84,2132603032,  473.44,    788.96,    460.32,   1249.28
   64.24,  161.88,  243.85,  260.86,,,,,  308.09,  422.75,2134687652,  730.84,  216.60,    2.69,  220.09,    5.99,,,,,  436.68,    8.69,2134671445,  445.37,    744.77,    431.44,   1176.21
   63.78,  160.98,  242.24,  259.37,,,,,  306.03,  420.35,2132370540,  726.38,  212.83,    2.11,  215.48,    5.42,,,,,  428.31,    7.53,2132386236,  435.85,    734.34,    427.88,   1162.22
   63.23,  159.87,  240.02,  257.19,,,,,  303.26,  417.06,2134556338,  720.31,  209.71,    2.13,  212.34,    5.45,,,,,  422.05,    7.58,2134461424,  429.63,    725.30,    424.64,   1149.94
   62.87,  159.14,  239.34,  256.47,,,,,  302.21,  415.60,2132316965,  717.81,  205.41,    1.25,  207.94,    4.54,,,,,  413.35,    5.79,2132419799,  419.14,    715.56,    421.40,   1136.96
   62.72,  159.01,  238.29,  255.65,,,,,  301.01,  414.66,2134573453,  715.67,  201.91,    1.24,  204.34,    4.54,,,,,  406.25,    5.78,2134525223,  412.02,    707.26,    420.44,   1127.70
   62.38,  158.47,  238.19,  255.69,,,,,  300.57,  414.16,2132612698,  714.73,  199.90,    1.50,  203.68,    4.82,,,,,  403.58,    6.32,2132626531,  409.90,    704.15,    420.48,   1124.63
   62.39,  158.24,  239.16,  256.20,,,,,  301.54,  414.44,2132425190,  715.98,  200.24,    1.79,  204.44,    5.10,,,,,  404.68,    6.89,2132367823,  411.57,    706.22,    421.33,   1127.56
   59.52,  102.19,  234.77,  196.86,,,,,  294.29,  299.06,2134476420,  593.35,  120.62,    1.43,  124.45,    4.74,,,,,  245.07,    6.17,2134676076,  251.24,    539.36,    305.23,    844.59
   58.71,   98.59,  232.53,  192.67,,,,,  291.24,  291.25,2132582539,  582.49,  117.96,    1.74,  121.86,    5.06,,,,,  239.83,    6.81,2132429928,  246.63,    531.07,    298.06,    829.12
   74.62,  116.77,  285.36,  229.56,,,,,  359.98,  346.33,2134759026,  706.31,  155.06,   17.69,  158.12,   20.94,,,,,  313.18,   38.63,2134840554,  351.81,    673.15,    384.96,   1058.12
   59.17,  102.17,  232.87,  196.74,,,,,  292.04,  298.91,2132638577,  590.95,  130.72,    2.88,  134.06,    6.20,,,,,  264.78,    9.08,2132579845,  273.86,    556.82,    307.99,    864.81
   59.56,  101.92,  235.24,  197.34,,,,,  294.80,  299.26,2132409031,  594.06,  124.89,    1.35,  128.24,    4.62,,,,,  253.14,    5.98,2132410867,  259.11,    547.94,    305.24,    853.18
   59.28,  101.79,  234.02,  196.60,,,,,  293.30,  298.40,2134570406,  591.70,  122.58,    1.42,  126.07,    4.73,,,,,  248.65,    6.15,2134533145,  254.80,    541.95,    304.54,    846.50
   59.02,  101.52,  232.56,  195.64,,,,,  291.58,  297.16,2132376896,  588.75,  121.62,    1.63,  125.58,    4.94,,,,,  247.20,    6.56,2132337668,  253.76,    538.78,    303.73,    842.51
   58.57,  101.23,  231.34,  195.15,,,,,  289.90,  296.39,2134466580,  586.29,  119.59,    1.15,  123.77,    4.46,,,,,  243.37,    5.61,2134464742,  248.98,    533.27,    302.00,    835.27
   58.89,  101.42,  231.83,  195.23,,,,,  290.72,  296.64,2132318919,  587.37,  118.39,    1.17,  122.81,    4.47,,,,,  241.20,    5.64,2132423774,  246.84,    531.93,    302.29,    834.21
   59.29,  101.36,  233.39,  195.81,,,,,  292.68,  297.17,2134555087,  589.84,  117.12,    1.06,  121.37,    4.38,,,,,  238.48,    5.44,2134527230,  243.92,    531.16,    302.60,    833.76
   59.29,  101.15,  233.62,  195.51,,,,,  292.92,  296.65,2132380815,  589.57,  115.91,    1.14,  120.15,    4.44,,,,,  236.06,    5.58,2132324379,  241.64,    528.97,    302.24,    831.21
   66.04,  105.83,  257.18,  208.02,,,,,  323.22,  313.85,2132314982,  637.06,  116.23,    1.46,  120.46,    4.78,,,,,  236.69,    6.24,2132426117,  242.92,    559.90,    320.08,    879.98
   75.70,  120.97,  288.54,  234.85,,,,,  364.25,  355.82,2134745833,  720.07,  156.78,   17.24,  158.61,   20.21,,,,,  315.38,   37.46,2134747495,  352.84,    679.63,    393.28,   1072.92
   59.62,  104.04,  234.15,  199.16,,,,,  293.77,  303.20,2132586997,  596.97,  130.35,    2.84,  134.32,    6.13,,,,,  264.67,    8.98,2132543472,  273.64,    558.44,    312.18,    870.62
   60.09,  103.71,  236.60,  199.62,,,,,  296.69,  303.33,2134607122,  600.02,  124.22,    1.36,  128.10,    4.67,,,,,  252.32,    6.03,2134621314,  258.35,    549.01,    309.36,    858.37
   59.24,  103.03,  234.24,  198.27,,,,,  293.48,  301.30,2132400008,  594.78,  122.15,    1.49,  125.72,    4.78,,,,,  247.88,    6.27,2132318740,  254.15,    541.36,    307.56,    848.92
   59.08,  102.35,  233.39,  197.15,,,,,  292.47,  299.50,2132318035,  591.97,  121.82,    1.57,  125.11,    4.87,,,,,  246.93,    6.44,2132368268,  253.37,    539.40,    305.94,    845.34
   58.87,  101.81,  232.53,  196.34,,,,,  291.41,  298.15,2134583905,  589.56,  123.99,    2.43,  127.30,    5.75,,,,,  251.29,    8.18,2134485630,  259.46,    542.69,    306.33,    849.02
   58.99,  101.61,  233.46,  196.52,,,,,  292.45,  298.13,2132448129,  590.58,  122.43,    1.54,  125.38,    4.86,,,,,  247.80,    6.40,2132515864,  254.21,    540.26,    304.53,    844.79
   58.96,  101.78,  232.81,  196.31,,,,,  291.77,  298.08,2134546842,  589.85,  119.83,    1.17,  123.76,    4.48,,,,,  243.58,    5.65,2134509887,  249.24,    535.35,    303.74,    839.09
   48.99,   72.40,  199.15,  153.42,,,,,  248.15,  225.82,2132344579,  473.97,   80.96,    0.96,   85.06,    4.26,,,,,  166.02,    5.22,2132337654,  171.24,    414.17,    231.04,    645.21
   47.28,   69.86,  192.24,  148.38,,,,,  239.52,  218.24,2134427167,  457.76,   77.59,    1.07,   81.86,    4.37,,,,,  159.45,    5.44,2134459228,  164.89,    398.97,    223.69,    622.65
   68.94,   92.46,  267.87,  197.83,,,,,  336.81,  290.28,2132388727,  627.09,  106.89,   14.12,  111.29,   17.63,,,,,  218.18,   31.75,2132506198,  249.93,    554.99,    322.03,    877.02
   50.78,   76.34,  204.48,  160.30,,,,,  255.26,  236.64,2132595339,  491.90,   92.06,    3.08,   95.48,    6.36,,,,,  187.54,    9.44,2132492253,  196.98,    442.80,    246.08,    688.88
   49.36,   75.40,  199.67,  157.39,,,,,  249.03,  232.79,2134499392,  481.81,   85.32,    1.17,   88.99,    4.48,,,,,  174.31,    5.66,2134524707,  179.97,    423.34,    238.44,    661.78
   49.30,   74.59,  199.87,  156.66,,,,,  249.17,  231.25,2132401654,  480.42,   82.55,    1.02,   86.35,    4.33,,,,,  168.90,    5.34,2132307325,  174.24,    418.07,    236.59,    654.66
   48.98,   74.53,  197.92,  155.81,,,,,  246.91,  230.35,2134400640,  477.25,   81.43,    0.97,   85.12,    4.27,,,,,  166.55,    5.23,2134450853,  171.78,    413.46,    235.58,    649.04
   48.37,   73.85,  196.02,  154.37,,,,,  244.39,  228.23,2132323453,  472.62,   80.64,    1.18,   84.64,    4.50,,,,,  165.28,    5.67,2132314083,  170.96,    409.67,    233.90,    643.57
   49.67,   74.51,  200.99,  157.00,,,,,  250.66,  231.51,2134543271,  482.17,   82.19,    1.77,   86.08,    5.09,,,,,  168.27,    6.86,2134493814,  175.13,    418.93,    238.37,    657.30
   49.35,   74.15,  199.80,  156.10,,,,,  249.15,  230.25,2132260673,  479.39,   81.71,    1.31,   85.55,    4.62,,,,,  167.26,    5.93,2132317597,  173.19,    416.41,    236.18,    652.59
   49.05,   73.98,  198.59,  155.31,,,,,  247.64,  229.29,2134473051,  476.93,   80.71,    1.26,   84.56,    4.57,,,,,  165.27,    5.82,2134454514,  171.09,    412.91,    235.11,    648.02
   48.46,   73.22,  196.49,  153.85,,,,,  244.96,  227.07,2132313908,  472.03,   78.69,    0.99,   82.73,    4.28,,,,,  161.41,    5.27,2132334474,  166.68,    406.37,    232.34,    638.71
   63.38,   88.05,  247.23,  186.46,,,,,  310.61,  274.51,2134615104,  585.12,   92.07,    6.22,   95.95,    9.49,,,,,  188.02,   15.71,2134924587,  203.73,    498.63,    290.22,    788.85
   68.12,   92.00,  265.72,  197.37,,,,,  333.84,  289.37,2132811323,  623.21,   97.10,    5.29,  100.70,    8.64,,,,,  197.80,   13.92,2132468636,  211.72,    531.64,    303.29,    834.93
   49.93,   76.26,  201.76,  159.40,,,,,  251.69,  235.66,2132362378,  487.35,   87.59,    1.83,   91.40,    5.14,,,,,  178.99,    6.98,2132360990,  185.97,    430.68,    242.64,    673.32
   49.42,   75.69,  199.92,  158.09,,,,,  249.35,  233.78,2134442749,  483.12,   84.51,    1.38,   88.11,    4.69,,,,,  172.62,    6.06,2134458330,  178.68,    421.97,    239.84,    661.81
   49.32,   75.41,  200.04,  157.78,,,,,  249.36,  233.20,2132301175,  482.56,   83.02,    1.18,   86.58,    4.49,,,,,  169.60,    5.66,2132323892,  175.27,    418.97,    238.86,    657.83
   49.21,   74.75,  199.92,  157.06,,,,,  249.13,  231.80,2134533552,  480.94,   82.09,    1.21,   85.70,    4.51,,,,,  167.79,    5.72,2134489832,  173.51,    416.92,    237.53,    654.45
   48.49,   74.42,  196.96,  155.67,,,,,  245.45,  230.09,2132254619,  475.54,   81.59,    1.35,   85.27,    4.64,,,,,  166.87,    5.99,2132298919,  172.86,    412.32,    236.08,    648.40
   49.25,   74.19,  199.58,  156.28,,,,,  248.83,  230.48,2134446003,  479.31,   81.08,    1.39,   84.97,    4.71,,,,,  166.05,    6.11,2134415776,  172.16,    414.88,    236.58,    651.46
   47.67,   71.50,  193.82,  151.18,,,,,  241.49,  222.68,2132308255,  464.16,   77.85,    1.28,   81.58,    4.59,,,,,  159.43,    5.87,2132340061,  165.30,    400.92,    228.54,    629.46
   47.51,   70.74,  193.06,  150.24,,,,,  240.57,  220.98,2134445267,  461.55,   75.95,    1.01,   79.80,    4.33,,,,,  155.75,    5.34,2134466395,  161.09,    396.32,    226.32,    622.64
   46.29,   70.39,  188.59,  148.04,,,,,  234.88,  218.43,2132336420,  453.31,   75.17,    0.89,   78.82,    4.20,,,,,  153.98,    5.09,2132262733,  159.08,    388.87,    223.52,    612.39
   70.92,   93.48,  272.19,  200.60,,,,,  343.11,  294.08,2134508034,  637.19,  104.13,   13.23,  106.87,   16.46,,,,,  211.00,   29.69,2134783023,  240.69,    554.11,    323.77,    877.88
   48.29,   73.30,  195.47,  153.73,,,,,  243.76,  227.03,2132665147,  470.80,   84.97,    2.37,   88.69,    5.67,,,,,  173.66,    8.04,2132407314,  181.71,    417.43,    235.08,    652.50
   48.56,   73.28,  195.92,  153.84,,,,,  244.48,  227.12,2132369034,  471.60,   83.44,    2.28,   87.02,    5.59,,,,,  170.46,    7.87,2132417491,  178.33,    414.94,    234.99,    649.93
   47.90,   72.34,  194.65,  152.47,,,,,  242.55,  224.81,2134577825,  467.36,   80.01,    1.10,   83.63,    4.41,,,,,  163.64,    5.51,2134549728,  169.15,    406.18,    230.32,    636.51
   47.16,   71.65,  191.13,  150.49,,,,,  238.29,  222.14,2132357323,  460.43,   77.89,    1.00,   82.02,    4.34,,,,,  159.92,    5.34,2132454255,  165.26,    398.20,    227.48,    625.68
   47.71,   71.77,  194.00,  151.60,,,,,  241.71,  223.37,2134511965,  465.08,   77.44,    1.19,   81.23,    4.50,,,,,  158.66,    5.68,2134415377,  164.35,    400.38,    229.05,    629.43
   47.50,   71.46,  193.12,  151.09,,,,,  240.62,  222.55,2132348763,  463.16,   76.69,    1.18,   80.53,    4.48,,,,,  157.22,    5.66,2132308472,  162.88,    397.84,    228.20,    626.04
   47.80,   71.83,  193.91,  151.47,,,,,  241.71,  223.30,2134411242,  465.01,   77.42,    1.29,   81.09,    4.61,,,,,  158.51,    5.90,2134485998,  164.41,    400.22,    229.20,    629.42
   46.94,   70.89,  190.40,  149.34,,,,,  237.34,  220.22,2132344546,  457.57,   77.73,    1.43,   80.93,    4.73,,,,,  158.66,    6.16,2132307306,  164.82,    396.00,    226.39,    622.39
